firstName,lastName,gender,2013,2014,companyCode,companyName,cik,companyCIQ,companyIndustry,meanMktCap,address,2013URL,2014URL
John,Stankey,M,35814,0,T,AT&T,732717,IQ100231,Telecommunication Services,115775.203,"208 South Akard Street, Dallas, Texas, 75202, United States",http://www.sec.gov/Archives/edgar/data/732717/0001193125-14-093532-index.html,http://www.sec.gov/Archives/edgar/data/732717/0001193125-15-085123-index.html
David,Starling,M,0,25730,KSU,Kansas City Southern,54480,IQ30472,Industrials,7537.53969,"427 West 12th Street, Kansas City, Missouri, 64105, United States",http://www.sec.gov/Archives/edgar/data/54480/0001193125-14-123520-index.html,http://www.sec.gov/Archives/edgar/data/54480/0001193125-15-120052-index.html
Jimmy,Staton,M,244674,0,NI,NiSource,1111711,IQ292092,Utilities,6581.74313,"801 East 86th Avenue, Merrillville, Indiana, 46410, United States",http://www.sec.gov/Archives/edgar/data/1111711/0001193125-14-130563-index.html,http://www.sec.gov/Archives/edgar/data/1111711/0001193125-15-120757-index.html
Joseph,Steinberg,M,271496,267663,LUK,Leucadia National,96223,IQ285359,Financials,5879.98027,"520 Madison Avenue, New York, New York, 10022, United States",http://www.sec.gov/Archives/edgar/data/96223/0000930413-14-001565-index.html,http://www.sec.gov/Archives/edgar/data/96223/0000930413-15-001647-index.html
David,Steiner,M,241314,232022,WM,Waste Management,823768,IQ190694,Industrials,12418.05982,"1001 Fannin Street, Suite 4000, Houston, Texas, 77002, United States",http://www.sec.gov/Archives/edgar/data/823768/0001193125-14-117620-index.html,http://www.sec.gov/Archives/edgar/data/823768/0001193125-15-106164-index.html
Gregg,Steinhafel,M,113185,73162,TGT,Target Corp,27419,IQ174438,Consumer Discretionary,25446.50768,"1000 Nicollet Mall, Minneapolis, Minnesota, 55403, United States",http://www.sec.gov/Archives/edgar/data/27419/0001308179-14-000217-index.html,http://www.sec.gov/Archives/edgar/data/27419/0001308179-15-000165-index.html
Stephen,Steinour,M,117582,120407,HBAN,Huntington Bancshares,49196,IQ278614,Financials,4558.37216,"Huntington Center, 41 South High Street, Columbus, Ohio, 43287, United States",http://www.sec.gov/Archives/edgar/data/49196/0001193125-14-086539-index.html,http://www.sec.gov/Archives/edgar/data/49196/0001193125-15-088324-index.html
Robert,Stevens,M,36878,0,LMT,Lockheed Martin,936468,IQ285827,Industrials,27757.65013,"6801 Rockledge Drive, Bethesda, Maryland, 20817, United States",http://www.sec.gov/Archives/edgar/data/936468/0001308179-14-000062-index.html,http://www.sec.gov/Archives/edgar/data/936468/0001206774-15-000892-index.html
Lewis,Steverson,M,47537,0,GLW,Corning,24741,IQ173840,Information Technology,15054.16963,"One Riverfront Plaza, Corning, New York, 14831, United States",http://www.sec.gov/Archives/edgar/data/24741/0001308179-14-000058-index.html,http://www.sec.gov/Archives/edgar/data/24741/0001206774-15-000912-index.html
Paulus,Stoffels,M,35090,49698,JNJ,Johnson & Johnson,200406,IQ139677,Health Care,163274.7035,"One Johnson & Johnson Plaza, New Brunswick, New Jersey, 08933, United States",http://www.sec.gov/Archives/edgar/data/200406/0001193125-14-094846-index.html,http://www.sec.gov/Archives/edgar/data/200406/0001193125-15-086512-index.html
Albert,Stroucken,M,87072,81072,OI,Owens-Illinois,812074,IQ32583,Materials,3034.58883,"One Michael Owens Way, Perrysburg, Ohio, 43551, United States",http://www.sec.gov/Archives/edgar/data/812074/0001047469-14-003200-index.html,http://www.sec.gov/Archives/edgar/data/812074/0001047469-15-003097-index.html
Robert,Swan,M,81063,64263,EBAY,eBay,1065088,IQ27862,Information Technology,42605.34824,"Whitman Campus, 2065 Hamilton Avenue, San Jose, California, 95125, United States",http://www.sec.gov/Archives/edgar/data/1065088/000119312514112751/d661450ddefc14a.htm#toc661450_28,http://www.sec.gov/Archives/edgar/data/1065088/0001206774-15-000964-index.html
William,Swanson,M,465170,348450,RTN,Raytheon Co,1047122,IQ105612,Industrials,16444.98165,"870 Winter Street, Waltham, Massachusetts, 02451, United States",http://www.sec.gov/Archives/edgar/data/1047122/0001047122-14-000064-index.html,http://www.sec.gov/Archives/edgar/data/1047122/0001193125-15-149763-index.html
Robert,Swanson Jr,M,153623,131844,LLTC,Linear Technology Corp,791907,IQ30843,Information Technology,6166.05713,"1630 McCarthy Boulevard, Milpitas, California, 95035, United States",http://www.sec.gov/Archives/edgar/data/791907/000120677413003334/lineartech_def14a.htm,http://www.sec.gov/Archives/edgar/data/791907/000120677414002925/linear_def14a.htm
Joseph,Swedish,M,77824,34975,ANTM,Anthem Inc,1156039,IQ160077,Health Care,16652.85264,"120 Monument Circle, Indianapolis, Indiana, 46204, United States",http://www.sec.gov/Archives/edgar/data/1156039/0001193125-14-126150-index.html,http://www.sec.gov/Archives/edgar/data/1156039/0001193125-15-116169-index.html
Mark,Tarchetti,M,73588,43615,NWL,Newell Rubbermaid,814453,IQ291703,Consumer Discretionary,5180.42531,"Three Glenlake Parkway, Atlanta, Georgia, 30328, United States",http://www.sec.gov/Archives/edgar/data/814453/0001193125-14-128984-index.html,http://www.sec.gov/Archives/edgar/data/814453/0001193125-15-115627-index.html
Rich,Templeton,M,88261,57095,TXN,Texas Instruments,97476,IQ140283,Information Technology,28739.30384,"12500 TI Boulevard, Dallas, Texas, 75243, United States",http://www.sec.gov/Archives/edgar/data/97476/0001206774-14-000704-index.html,http://www.sec.gov/Archives/edgar/data/97476/0001206774-15-000735-index.html
Kent,Thiry,M,677113,515981,DVA,DaVita HealthCare Partner,927066,IQ35644,Health Care,8590.67648,"2000 16th Street, Denver, Colorado, 80202, United States",http://www.sec.gov/Archives/edgar/data/927066/0001193125-14-163315-index.html,http://www.sec.gov/Archives/edgar/data/927066/0001047469-15-004140-index.html
Donald,Thompson,M,155705,122164,MCD,McDonald's Corp,63908,IQ139488,Consumer Discretionary,59960.60352,"One McDonald's Plaza, Oak Brook, Illinois, 60523, United States",http://www.sec.gov/Archives/edgar/data/63908/0001193125-14-140308-index.html,http://www.sec.gov/Archives/edgar/data/63908/0001193125-15-125315-index.html
Inge,Thulin,M,155423,158243,MMM,3M Co,66740,IQ289194,Industrials,53145.40045,"3M Center, St Paul, Minnesota, 55144, United States",http://www.sec.gov/Archives/edgar/data/66740/0001047469-14-002977-index.html,http://edgar.sec.gov/Archives/edgar/data/66740/000104746915002717/0001047469-15-002717-index.htm
Rex,Tillerson,M,33434,32339,XOM,Exxon Mobil,34088,IQ406338,Energy,255084.3013,"5959 Las Colinas Boulevard, Irving, Texas, 75039-2298, United States",http://www.sec.gov/Archives/edgar/data/34088/0001193125-14-139818-index.html,http://www.sec.gov/Archives/edgar/data/34088/0001193125-15-128602-index.html
Michael,Todman,M,41867,96622,WHR,Whirlpool Corp,106640,IQ314515,Consumer Discretionary,6845.01407,"2000 North M-63, Benton Harbor, Michigan, 49022, United States",http://www.sec.gov/Archives/edgar/data/106640/0000106640-14-000013-index.html,http://www.sec.gov/Archives/edgar/data/106640/0000106640-15-000020-index.html
Carol,Tome,F,38945,70287,HD,Home Depot,354950,IQ278679,Consumer Discretionary,70222.59487,"2455 Paces Ferry Road, NW, Atlanta, Georgia, 30339, United States",http://www.sec.gov/Archives/edgar/data/354950/0001193125-14-133653-index.html,http://www.sec.gov/Archives/edgar/data/354950/0001193125-15-119986-index.html
Philip,Tomlinson,M,0,31520,TSS,Total System Services,721683,IQ308973,Information Technology,3372.58956,"One TSYS Way, Columbus, Georgia, 31901, United States",http://www.sec.gov/Archives/edgar/data/721683/0001193125-14-101205-index.html,http://www.sec.gov/Archives/edgar/data/721683/0001193125-15-092351-index.html
James,Trevathan Jr,M,0,26273,WM,Waste Management,823768,IQ190694,Industrials,12418.05982,"1001 Fannin Street, Suite 4000, Houston, Texas, 77002, United States",http://www.sec.gov/Archives/edgar/data/823768/0001193125-14-117620-index.html,http://www.sec.gov/Archives/edgar/data/823768/0001193125-15-106164-index.html
Joseph,Tucci,M,115245,190191,EMC,EMC Corp,790070,IQ121729,Information Technology,33454.60246,"176 South Street, Hopkinton, Massachusetts, 01748, United States",http://www.sec.gov/Archives/edgar/data/790070/0000790070-14-000044-index.html,http://www.sec.gov/Archives/edgar/data/790070/0000790070-15-000072-index.html
John,Tyson,M,1034505,859129,TSN,Tyson Foods,100493,IQ190636,Consumer Staples,7452.43902,"2200 Don Tyson Parkway, Springdale, Arkansas, 72762, United States",http://www.sec.gov/Archives/edgar/data/100493/000010049313000118/a2013yearend-proxystatement.htm,http://www.sec.gov/Archives/edgar/data/100493/0000100493-14-000252-index.html
Steven,Van Wyk,M,27811,0,PNC,PNC Financial Services,713676,IQ294585,Financials,25691.58247,"The Tower at PNC Plaza, 300 Fifth Avenue, Pittsburgh, Pennsylvania, 15222, United States",http://www.sec.gov/Archives/edgar/data/713676/0001308179-14-000059-index.html,http://www.sec.gov/Archives/edgar/data/713676/0001193125-15-094734-index.html
Thomas,Vice,M,48809,0,NOC,Northrop Grumman,1133421,IQ97199,Industrials,14438.40153,"2980 Fairview Park Drive, Falls Church, Virginia, 22042, United States",http://www.sec.gov/Archives/edgar/data/1571949/0001193125-14-124105-index.html,http://www.sec.gov/Archives/edgar/data/1571949/0001193125-15-111989-index.html
Charles,Vice,M,0,57908,ICE,Intercontinental Exchange,1571949,IQ1081952,Financials,11497.01913,"5660 New Northside Drive, Atlanta, Georgia, 30328, United States",http://www.sec.gov/Archives/edgar/data/1133421/0001133421-14-000013-index.html,http://www.sec.gov/Archives/edgar/data/1133421/0001193125-15-120112-index.html
William,Von Hoene Jr,M,0,26569,EXC,Exelon Corp,1109357,IQ296181,Utilities,17279.79318,"10 South Dearborn Street, 48th Floor, PO Box 805379, Chicago, Illinois, 60680, United States",http://www.sec.gov/Archives/edgar/data/1109357/0001193125-14-128137-index.html,http://www.sec.gov/Archives/edgar/data/1109357/0001193125-15-098237-index.html
Timothy,Wadhams,M,43848,0,MAS,Masco Corp,62996,IQ181478,Industrials,4741.01352,"21001 Van Born Road, Taylor, Michigan, 48180, United States",http://www.sec.gov/Archives/edgar/data/62996/0001193125-14-120890-index.html,http://www.sec.gov/Archives/edgar/data/62996/0001193125-15-117378-index.html
Al,Walker,M,247600,253027,APC,Anadarko Petroleum,773910,IQ251349,Energy,28543.04863,"1201 Lake Robbins Drive, The Woodlands, Texas, 77380, United States",http://www.sec.gov/Archives/edgar/data/773910/0001193125-14-110525-index.html,http://www.sec.gov/Archives/edgar/data/773910/0001193125-15-100571-index.html
Michael,Ward,M,42800,35370,CSX,CSX Corp,277948,IQ257948,Industrials,17478.08949,"500 Water Street, 15th Floor, Jacksonville, Florida, 32202, United States",http://www.sec.gov/Archives/edgar/data/277948/0001308179-14-000090-index.html,http://www.sec.gov/Archives/edgar/data/277948/0001193125-15-106021-index.html
Gregory,Wasson,M,0,38069,WBA,Walgreen Boots Alliance,1618921,IQ93624,Consumer Staples,34192.12806,"108 Wilmot Road, Deerfield, Illinois, 60015, United States",http://www.sec.gov/Archives/edgar/data/104207/000119312513452346/d611232ddef14a.htm#toc611232_28,http://www.sec.gov/Archives/edgar/data/1618921/000119312515133819/0001193125-15-133819-index.htm
John,Watson,M,43381,101112,CVX,Chevron Corp,93410,IQ98506,Energy,144080.1444,"6001 Bollinger Canyon Road, San Ramon, California, 94583, United States",http://www.sec.gov/Archives/edgar/data/93410/0001193125-14-138322-index.html,http://www.sec.gov/Archives/edgar/data/93410/0001193125-15-123775-index.html
Wayne,Watts,M,0,112577,T,AT&T,732717,IQ100231,Telecommunication Services,115775.203,"208 South Akard Street, Dallas, Texas, 75202, United States",http://www.sec.gov/Archives/edgar/data/732717/0001193125-14-093532-index.html,http://www.sec.gov/Archives/edgar/data/732717/0001193125-15-085123-index.html
Robert,Weber,M,91180,0,IBM,International Business Machines,51143,IQ112350,Information Technology,125130.4723,"1 New Orchard Road, Armonk, New York, 10504, United States",http://www.sec.gov/Archives/edgar/data/51143/0001104659-14-017899-index.html,http://www.sec.gov/Archives/edgar/data/51143/0001104659-15-018205-index.html
Wendell,Weeks,M,56143,62221,GLW,Corning,24741,IQ173840,Information Technology,15054.16963,"One Riverfront Plaza, Corning, New York, 14831, United States",http://www.sec.gov/Archives/edgar/data/24741/0001308179-14-000058-index.html,http://www.sec.gov/Archives/edgar/data/24741/0001206774-15-000912-index.html
John,Weiland,M,44840,33443,BCR,CR Bard,9892,IQ254131,Health Care,6299.73348,"730 Central Avenue, Murray Hill, New Jersey, 07974, United States",http://www.sec.gov/Archives/edgar/data/9892/0001193125-14-099396-index.html,http://www.sec.gov/Archives/edgar/data/9892/0001193125-15-090721-index.html
Randall,Weisenburger,M,123581,228586,OMC,Omnicom Group,29989,IQ96161,Consumer Discretionary,10740.71915,"437 Madison Avenue, New York, New York, 10022, United States",http://www.sec.gov/Archives/edgar/data/29989/0000891092-14-003028-index.html,http://www.sec.gov/Archives/edgar/data/29989/0000891092-15-003125-index.html
Noel,White,M,0,57836,TSN,Tyson Foods,100493,IQ190636,Consumer Staples,7452.43902,"2200 Don Tyson Parkway, Springdale, Arkansas, 72762, United States",http://www.sec.gov/Archives/edgar/data/1800/0001047469-14-002418-index.html,http://www.sec.gov/Archives/edgar/data/1800/0001047469-15-002178-index.html
Miles,White,M,218280,217954,ABT,Abbott Laboratories,1800,IQ247483,Health Care,36667.67251,"100 Abbott Park Road, Abbott Park, Illinois, 60064-6400, United States",http://www.sec.gov/Archives/edgar/data/100493/000010049313000118/a2013yearend-proxystatement.htm,http://www.sec.gov/Archives/edgar/data/100493/0000100493-14-000252-index.html
Meg,Whitman,F,254162,251666,HPQ,Hewlett-Packard,47217,IQ278341,Information Technology,5438.13187,"1437 South Boulder Avenue, Suite 1400, Tulsa, Oklahoma, 74119, United States",http://www.sec.gov/Archives/edgar/data/47217/0001047469-14-000517-index.html,http://www.sec.gov/Archives/edgar/data/47217/0001193125-15-028338-index.html
Thomas,Williams,M,29400,0,PH,Parker-Hannifin,76334,IQ295170,Industrials,10328.93453,"6035 Parkland Boulevard, Cleveland, Ohio, 44124, United States",http://www.sec.gov/Archives/edgar/data/76334/000119312513374255/0001193125-13-374255-index.htm,http://www.sec.gov/Archives/edgar/data/76334/000119312514347866/d765538ddef14a.htm#toc765538_48
Thomas,Wilson,M,0,59865,ALL,Allstate Corp,899051,IQ18711,Financials,15250.52693,"2775 Sanders Road, Northbrook, Illinois, 60062, United States",http://www.sec.gov/Archives/edgar/data/899051/0001047469-14-003512-index.html,http://www.sec.gov/Archives/edgar/data/899051/0001047469-15-003212-index.html
Mike,Wirth,M,41574,0,CVX,Chevron Corp,93410,IQ98506,Energy,144080.1444,"6001 Bollinger Canyon Road, San Ramon, California, 94583, United States",http://www.sec.gov/Archives/edgar/data/93410/0001193125-14-138322-index.html,http://www.sec.gov/Archives/edgar/data/93410/0001193125-15-123775-index.html
Eric,Wiseman,M,66780,71560,VFC,VF Corp,103379,IQ191328,Consumer Discretionary,15068.14611,"105 Corporate Center Boulevard, Greensboro, North Carolina, 27408, United States",http://www.sec.gov/Archives/edgar/data/103379/0001193125-14-110286-index.html,http://www.sec.gov/Archives/edgar/data/103379/0001193125-15-097633-index.html
Patricia,Woertz,F,50419,91988,ADM,Archer-Daniels-Midland,7084,IQ251704,Consumer Staples,16557.69238,"77 West Wacker Drive, Suite 4600, Chicago, Illinois, 60601, United States",http://www.sec.gov/Archives/edgar/data/7084/0001193125-14-109409-index.html,http://www.sec.gov/Archives/edgar/data/7084/0001193125-15-109440-index.html
Troy,Woods,M,0,25280,TSS,Total System Services,721683,IQ308973,Information Technology,3372.58956,"One TSYS Way, Columbus, Georgia, 31901, United States",http://www.sec.gov/Archives/edgar/data/721683/0001193125-14-101205-index.html,http://www.sec.gov/Archives/edgar/data/721683/0001193125-15-092351-index.html
John,Wren,M,124582,82751,OMC,Omnicom Group,29989,IQ96161,Consumer Discretionary,10740.71915,"437 Madison Avenue, New York, New York, 10022, United States",http://www.sec.gov/Archives/edgar/data/29989/0000891092-14-003028-index.html,http://www.sec.gov/Archives/edgar/data/29989/0000891092-15-003125-index.html
Steven,Wunning,M,72351,0,CAT,Caterpillar,18230,IQ259378,Industrials,37215.256,"100 NE Adams Street, Peoria, Illinois, 61629, United States",http://www.sec.gov/Archives/edgar/data/18230/0000018230-14-000144-index.html,http://www.sec.gov/Archives/edgar/data/18230/0000018230-15-000154-index.html
Stephen,Wynn,M,927829,1049798,WYNN,Wynn Resorts,1174922,IQ3449701,Consumer Discretionary,10650.29147,"3131 Las Vegas Boulevard South, Las Vegas, Nevada, 89109, United States",http://www.sec.gov/Archives/edgar/data/1174922/0001193125-14-122519-index.html,http://www.sec.gov/Archives/edgar/data/1174922/000119312515070011/d874875dpre14a.htm#toc874875_39
Lloyd,Yates,M,78393,67679,DUK,Duke Energy,1326160,IQ267850,Utilities,31524.52139,"550 South Tryon Street, Charlotte, North Carolina, 28202, United States",http://www.sec.gov/Archives/edgar/data/1326160/0001047469-14-002690-index.html,http://www.sec.gov/Archives/edgar/data/1326160/0001047469-15-002795-index.html
James,Young,M,75557,0,UNP,Union Pacific,100885,IQ310078,Industrials,50185.87615,"1400 Douglas Street, Omaha, Nebraska, 68179, United States",http://www.sec.gov/Archives/edgar/data/1418135/0001104659-14-021992-index.html,http://www.sec.gov/Archives/edgar/data/1418135/0001047469-15-002946-index.html
Larry,Young,M,34827,68401,DPS,Dr Pepper Snapple Group,1418135,IQ9247431,Consumer Staples,6562.61877,"5301 Legacy Drive, Plano, Texas, 75024, United States",http://www.sec.gov/Archives/edgar/data/100885/0001193125-14-125629-index.html,http://www.sec.gov/Archives/edgar/data/100885/0001193125-15-116154-index.html
David,Zaslav,M,214429,296930,DISCA,Discovery Communications,1437107,IQ22666093,Consumer Discretionary,15185.06588,"One Discovery Place, Silver Spring, Maryland, 20910, United States",http://www.sec.gov/Archives/edgar/data/1437107/0001193125-14-121588-index.html,http://www.sec.gov/Archives/edgar/data/1437107/0001193125-15-119082-index.html
Mark,Zuckerberg,M,650164,610454,FB,Facebook,1326801,IQ20765463,Information Technology,82179.52788,"1601 Willow Road, Menlo Park, California, 94025, United States",http://www.sec.gov/Archives/edgar/data/1326801/0001326801-14-000016-index.html,http://www.sec.gov/Archives/edgar/data/1326801/0001326801-15-000019-index.html
